,date,open
0,1997-01-06,104.0
1,1997-01-07,143.0
2,1997-01-08,143.0
3,1997-01-09,143.0
4,1997-01-10,104.0
5,1997-01-13,104.0
6,1997-01-14,104.0
7,1997-01-15,104.0
8,1997-01-16,104.0
9,1997-01-17,104.0
10,1997-01-20,104.0
11,1997-01-21,104.0
12,1997-01-22,104.0
13,1997-01-23,104.0
14,1997-01-24,104.0
15,1997-01-27,104.0
16,1997-01-28,104.0
17,1997-01-29,104.0
18,1997-01-30,104.0
19,1997-01-31,104.0
20,1997-02-03,104.0
21,1997-02-04,97.5
22,1997-02-05,123.5
23,1997-02-06,123.5
24,1997-02-07,123.5
25,1997-02-10,123.5
26,1997-02-11,123.5
27,1997-02-12,123.5
28,1997-02-13,123.5
29,1997-02-14,123.5
30,1997-02-18,84.5
31,1997-02-19,84.5
32,1997-02-20,84.5
33,1997-02-21,84.5
34,1997-02-24,84.5
35,1997-02-25,97.5
36,1997-02-26,84.5
37,1997-02-27,84.5
38,1997-02-28,84.5
39,1997-03-03,84.5
40,1997-03-04,84.5
41,1997-03-05,84.5
42,1997-03-06,84.5
43,1997-03-07,84.5
44,1997-03-10,123.5
45,1997-03-11,123.5
46,1997-03-12,123.5
47,1997-03-13,123.5
48,1997-03-14,123.5
49,1997-03-17,123.5
50,1997-03-18,84.5
51,1997-03-19,84.5
52,1997-03-20,84.5
53,1997-03-21,84.5
54,1997-03-24,84.5
55,1997-03-25,84.5
56,1997-03-26,84.5
57,1997-03-27,84.5
58,1997-03-31,84.5
59,1997-04-01,84.5
60,1997-04-02,84.5
61,1997-04-03,58.5
62,1997-04-04,84.5
63,1997-04-07,84.5
64,1997-04-08,84.5
65,1997-04-09,84.5
66,1997-04-10,84.5
67,1997-04-11,84.5
68,1997-04-14,84.5
69,1997-04-15,84.5
70,1997-04-16,84.5
71,1997-04-17,84.5
72,1997-04-18,84.5
73,1997-04-21,84.5
74,1997-04-22,84.5
75,1997-04-23,84.5
76,1997-04-24,84.5
77,1997-04-25,84.5
78,1997-04-28,58.5
79,1997-04-29,58.5
80,1997-04-30,58.5
81,1997-05-01,58.5
82,1997-05-02,60.5085
83,1997-05-05,121.6735
84,1997-05-06,60.5085
85,1997-05-07,121.6735
86,1997-05-08,123.5
87,1997-05-09,123.5
88,1997-05-12,123.5
89,1997-05-13,123.5
90,1997-05-14,123.5
91,1997-05-15,143.0
92,1997-05-16,143.0
93,1997-05-19,123.5
94,1997-05-20,123.5
95,1997-05-21,104.0
96,1997-05-22,104.0
97,1997-05-23,104.0
98,1997-05-27,104.0
99,1997-05-28,104.0
100,1997-05-29,104.0
101,1997-05-30,84.5
102,1997-06-02,97.5
103,1997-06-03,97.5
104,1997-06-04,97.5
105,1997-06-05,97.5
106,1997-06-06,97.5
107,1997-06-09,97.5
108,1997-06-10,97.5
109,1997-06-11,97.5
110,1997-06-12,78.0
111,1997-06-13,78.0
112,1997-06-16,78.0
113,1997-06-17,78.0
114,1997-06-18,78.0
115,1997-06-19,78.0
116,1997-06-20,78.0
117,1997-06-23,78.0
118,1997-06-24,78.0
119,1997-06-25,78.0
120,1997-06-26,78.0
121,1997-06-27,78.0
122,1997-06-30,78.0
123,1997-07-01,78.0
124,1997-07-02,78.0
125,1997-07-03,78.0
126,1997-07-07,91.0
127,1997-07-08,91.0
128,1997-07-09,91.0
129,1997-07-10,91.0
130,1997-07-11,91.0
131,1997-07-14,91.0
132,1997-07-15,91.0
133,1997-07-16,91.0
134,1997-07-17,91.0
135,1997-07-18,91.0
136,1997-07-21,65.0
137,1997-07-22,65.0
138,1997-07-23,65.0
139,1997-07-24,65.0
140,1997-07-25,65.0
141,1997-07-28,39.0
142,1997-07-29,39.0
143,1997-07-30,40.339
144,1997-07-31,91.091
145,1997-08-01,91.0
146,1997-08-04,91.0
147,1997-08-05,91.0
148,1997-08-06,91.0
149,1997-08-07,91.0
150,1997-08-08,91.0
151,1997-08-11,91.0
152,1997-08-12,91.0
153,1997-08-13,91.0
154,1997-08-14,91.0
155,1997-08-15,91.0
156,1997-08-18,91.0
157,1997-08-19,39.0
158,1997-08-20,39.0
159,1997-08-21,39.0
160,1997-08-22,40.339
161,1997-08-25,91.091
162,1997-08-26,91.0
163,1997-08-27,65.0
164,1997-08-28,65.0
165,1997-08-29,65.0
166,1997-09-02,65.0
167,1997-09-03,65.0
168,1997-09-04,65.0
169,1997-09-05,65.0
